Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,126.5,130.0,125.0625,129.25,86.24209594726562,114874
2002-07-02,131.1875,131.1875,126.51249694824219,127.26249694824219,84.91592407226562,70272
2002-07-03,130.0,133.3000030517578,127.5,132.0749969482422,88.12705993652344,158600
2002-07-04,127.25,138.125,127.25,136.9375,91.37157440185547,389836
2002-07-05,138.75,138.75,133.39999389648438,134.1875,89.53665161132812,162464
2002-07-08,134.97500610351562,135.22500610351562,133.27499389648438,134.1999969482422,89.54496765136719,100766
2002-07-09,136.25,136.5,133.02499389648438,136.10000610351562,90.81275939941406,110472
2002-07-10,130.0,137.0,130.0,133.21249389648438,88.88607788085938,182680
2002-07-11,132.5,133.4375,131.5,132.875,88.66087341308594,68804
2002-07-12,132.75,133.6999969482422,132.28750610351562,132.8125,88.61917114257812,39310
2002-07-15,132.0124969482422,132.4499969482422,130.2624969482422,131.33749389648438,87.63497161865234,34122
2002-07-16,131.5124969482422,131.5124969482422,126.25,128.0,85.40802764892578,80172
2002-07-17,126.75,127.25,124.75,126.23750305175781,84.23199462890625,81806
2002-07-18,122.3375015258789,127.48750305175781,122.3375015258789,124.61250305175781,83.14772033691406,76988
2002-07-19,122.26249694824219,126.5,122.25,125.6624984741211,83.84832000732422,157674
2002-07-22,125.75,125.75,121.25,124.0875015258789,82.79742431640625,80436
2002-07-23,118.5,124.23750305175781,118.5,122.01249694824219,81.4128646850586,80816
2002-07-24,120.4124984741211,122.0,117.32499694824219,117.6500015258789,78.50198364257812,208460
2002-07-25,119.0,121.25,114.1500015258789,118.4375,79.02745056152344,401650
2002-07-26,123.5999984741211,123.75,110.05000305175781,112.4749984741211,75.04898071289062,243754
2002-07-29,115.05000305175781,116.25,104.25,108.2249984741211,72.21316528320312,259782
2002-07-30,108.75,110.44999694824219,105.0,107.67500305175781,71.84617614746094,143848
2002-07-31,102.5,108.25,102.5,105.25,70.22808837890625,225840
2002-08-01,108.75,108.75,104.0625,106.42500305175781,71.0121078491211,211186
2002-08-02,100.75,105.5999984741211,100.75,104.2750015258789,69.57750701904297,96810
2002-08-05,106.0,107.7249984741211,104.0625,107.1624984741211,71.50420379638672,72298
2002-08-06,113.75,113.75,106.0250015258789,109.5250015258789,73.08058166503906,98388
2002-08-07,109.9749984741211,116.73750305175781,108.5,112.8125,75.274169921875,336812
2002-08-08,113.5,114.75,110.0,110.5,73.73115539550781,94164
2002-08-09,110.25,113.4749984741211,109.5374984741211,112.25,74.89883422851562,101558
2002-08-12,112.5250015258789,114.9375,112.5250015258789,113.3499984741211,75.63282012939453,101390
2002-08-13,113.625,113.625,111.3125,111.8375015258789,74.62360382080078,51326
2002-08-14,104.0,112.25,104.0,108.69999694824219,72.53009796142578,210438
2002-08-15,108.69999694824219,108.69999694824219,108.69999694824219,108.69999694824219,72.53009796142578,0
2002-08-16,103.125,110.25,103.125,106.9124984741211,71.3373794555664,286236
2002-08-19,107.5,107.8499984741211,106.26249694824219,107.4124984741211,71.67100524902344,136762
2002-08-20,108.0250015258789,110.7125015258789,106.25,109.4124984741211,73.00550842285156,107902
2002-08-21,111.25,111.25,108.51249694824219,108.73750305175781,72.55512237548828,67328
2002-08-22,107.5250015258789,109.6875,106.82499694824219,107.0374984741211,71.4207992553711,246328
2002-08-23,106.75,107.2249984741211,104.625,104.9625015258789,70.03624725341797,341918
2002-08-26,104.875,106.25,103.625,104.4375,69.68595123291016,273836
2002-08-27,105.0,105.0,104.0625,104.30000305175781,69.59420776367188,316540
2002-08-28,110.0,110.0,103.25,104.4749984741211,69.71097564697266,140876
2002-08-29,100.6875,104.98750305175781,100.6875,104.5250015258789,69.74432373046875,154212
2002-08-30,104.5,105.0,102.25,104.61250305175781,69.80271911621094,109896
2002-09-02,105.0,105.9749984741211,102.13749694824219,103.94999694824219,69.36064910888672,256338
2002-09-03,104.75,104.75,103.1500015258789,104.0250015258789,69.41071319580078,219580
2002-09-04,103.75,105.0,103.375,104.5625,69.76935577392578,132516
2002-09-05,105.0,106.25,104.57499694824219,104.92500305175781,70.01123046875,165740
2002-09-06,105.0,105.0,104.0250015258789,104.7874984741211,69.91947174072266,87022
2002-09-09,105.0,105.0875015258789,104.23750305175781,104.9749984741211,70.04459381103516,104510
2002-09-10,104.9749984741211,104.9749984741211,104.9749984741211,104.9749984741211,70.04459381103516,0
2002-09-11,105.0,105.75,104.75,104.9375,70.01956176757812,67520
2002-09-12,105.0,105.25,104.3125,105.0250015258789,70.07795715332031,70258
2002-09-13,104.51249694824219,106.25,104.51249694824219,105.0999984741211,70.12799835205078,160798
2002-09-16,105.0,105.9375,104.3125,104.98750305175781,70.05293273925781,26272
2002-09-17,105.5,105.5,101.8125,103.38749694824219,68.98531341552734,108362
2002-09-18,102.5,104.0,98.92500305175781,100.3375015258789,66.95022583007812,126200
2002-09-19,100.25,100.5,93.88749694824219,95.9749984741211,64.03935241699219,376582
2002-09-20,93.75,95.625,93.75,94.2750015258789,62.90502166748047,331130
2002-09-23,93.75,95.375,91.5625,92.92500305175781,62.004241943359375,212802
2002-09-24,93.0,95.9625015258789,92.7249984741211,95.2125015258789,63.53057098388672,221682
2002-09-25,95.69999694824219,96.8499984741211,94.75,96.125,64.13943481445312,90520
2002-09-26,95.0,97.75,95.0,95.57499694824219,63.772438049316406,61582
2002-09-27,95.0,100.5,95.0,99.73750305175781,66.54987335205078,247886
2002-09-30,98.76249694824219,101.25,97.01249694824219,97.4124984741211,64.99850463867188,172392
2002-10-01,96.26249694824219,97.5,92.0374984741211,94.8125,63.26366424560547,275562
2002-10-02,94.8125,94.8125,94.8125,94.8125,63.26366424560547,0
2002-10-03,96.25,96.25,91.55000305175781,91.98750305175781,61.37868881225586,146834
2002-10-04,91.76249694824219,93.69999694824219,90.19999694824219,91.5250015258789,61.0700798034668,152790
2002-10-07,91.25,93.125,90.7750015258789,91.9375,61.34530258178711,198760
2002-10-08,91.75,96.98750305175781,91.75,96.1875,64.18112182617188,207708
2002-10-09,97.375,99.0,96.5374984741211,98.05000305175781,65.42388916015625,159802
2002-10-10,98.25,102.25,98.25,101.4375,67.68419647216797,363882
2002-10-11,95.0250015258789,101.44999694824219,95.0250015258789,99.98750305175781,66.71669006347656,279456
2002-10-14,100.25,101.5,99.05000305175781,99.73750305175781,66.54987335205078,93216
2002-10-15,99.73750305175781,99.73750305175781,99.73750305175781,99.73750305175781,66.54987335205078,0
2002-10-16,99.875,100.5,98.75,99.4375,66.3497085571289,103742
2002-10-17,98.75,101.17500305175781,97.8125,98.8125,65.93265533447266,152578
2002-10-18,98.5,104.75,98.5,100.55000305175781,67.09200286865234,111388
2002-10-21,101.25,102.48750305175781,100.75,101.0999984741211,67.4590072631836,159856
2002-10-22,102.5,102.5,95.32499694824219,96.67500305175781,64.50642395019531,309236
2002-10-23,95.5374984741211,101.2750015258789,95.5374984741211,100.4124984741211,67.00025939941406,761030
2002-10-24,100.2249984741211,103.4749984741211,98.75,102.23750305175781,68.21800994873047,574866
2002-10-25,102.4749984741211,104.4749984741211,100.42500305175781,102.7125015258789,68.53494262695312,195340
2002-10-28,103.0,103.75,101.26249694824219,101.7750015258789,67.90938568115234,167172
2002-10-29,102.0,106.69999694824219,101.5,105.1500015258789,70.16136932373047,545938
2002-10-30,105.4749984741211,108.875,100.25,105.4375,70.35319519042969,544736
2002-10-31,105.0,106.25,103.25,105.9375,70.68682861328125,198194
2002-11-01,106.25,111.5,105.875,110.51249694824219,73.73947143554688,897702
2002-11-04,110.25,112.75,109.6875,112.07499694824219,74.78206634521484,111062
2002-11-05,112.0,112.0,108.375,109.01249694824219,72.7386245727539,244632
2002-11-06,109.01249694824219,109.01249694824219,109.01249694824219,109.01249694824219,72.7386245727539,0
